Hospital_ID,Timestamp,Shift,ER_Arrivals,Ambulance_Arrivals,General_Admissions,ICU_Admissions,ICU_Discharges,ICU_Transfers_In,ICU_Transfers_Out,ICU_Occupied_Beds,ICU_Available_Beds,ICU_Occupancy_Pct,HDU_Occupied_Beds,General_Occupied_Beds,Private_Occupied_Beds,Total_Occupied_Beds,Hospital_Occupancy_Pct,Ventilators_In_Use,Ventilators_Available,ICU_Staff_Available,Staff_Shortage_Flag,Elective_Surgeries,Event,ICU_Risk
HOSP_001,2025-11-21 20:00:00,Evening,6,1,4,1,1,1,1,12,28,30.0,18,155,49,234,78.0,6,19,19,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-21 21:00:00,Evening,4,1,7,0,3,0,1,12,28,30.0,23,155,46,236,78.67,6,19,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-21 22:00:00,Night,6,1,3,1,1,0,0,12,28,30.0,18,154,46,230,76.67,6,19,18,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-21 23:00:00,Night,9,2,9,4,1,0,0,14,26,35.0,19,158,45,236,78.67,6,19,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-22 00:00:00,Night,4,1,7,0,2,2,0,15,25,37.5,18,156,48,237,79.0,7,18,18,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 01:00:00,Night,5,1,10,0,2,0,1,12,28,30.0,23,160,37,232,77.33,7,18,15,1,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 02:00:00,Night,7,2,6,0,3,1,1,12,28,30.0,16,150,42,220,73.33,7,18,18,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 03:00:00,Night,3,1,7,1,1,2,0,14,26,35.0,24,161,43,242,80.67,7,18,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 04:00:00,Night,3,1,5,0,2,1,0,13,27,32.5,24,158,47,242,80.67,7,18,18,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 05:00:00,Night,6,1,4,1,0,2,2,14,26,35.0,21,152,45,232,77.33,6,19,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 06:00:00,Morning,9,2,4,2,3,1,1,13,27,32.5,19,159,43,234,78.0,5,20,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 07:00:00,Morning,4,1,5,0,2,2,1,13,27,32.5,20,152,46,231,77.0,10,15,21,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 08:00:00,Morning,5,1,9,0,1,1,1,12,28,30.0,19,149,41,221,73.67,6,19,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 09:00:00,Morning,5,1,5,3,3,1,0,12,28,30.0,18,145,48,223,74.33,6,19,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 10:00:00,Morning,8,2,11,0,3,0,0,12,28,30.0,23,161,47,243,81.0,8,17,21,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 11:00:00,Morning,8,2,9,0,4,0,0,12,28,30.0,23,157,50,242,80.67,8,17,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 12:00:00,Morning,9,2,8,2,0,1,2,13,27,32.5,20,153,48,234,78.0,7,18,21,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 13:00:00,Morning,4,1,9,0,0,0,0,12,28,30.0,20,150,42,224,74.67,8,17,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 14:00:00,Evening,5,1,8,1,0,3,3,12,28,30.0,21,164,44,241,80.33,7,18,21,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 15:00:00,Evening,15,3,10,3,0,0,0,15,25,37.5,22,161,47,245,81.67,9,16,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 16:00:00,Evening,2,0,7,3,2,0,0,15,25,37.5,23,153,48,239,79.67,7,18,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 17:00:00,Evening,6,2,8,4,1,2,1,19,21,47.5,19,151,47,236,78.67,9,16,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 18:00:00,Evening,5,1,6,2,0,1,0,23,17,57.5,23,158,45,249,83.0,12,13,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 19:00:00,Evening,8,2,9,0,0,1,0,24,16,60.0,23,150,50,247,82.33,10,15,19,1,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 20:00:00,Evening,8,1,6,2,2,2,0,25,15,62.5,24,164,42,255,85.0,12,13,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 21:00:00,Evening,5,1,10,0,0,1,1,26,14,65.0,24,153,42,245,81.67,11,14,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 22:00:00,Night,8,2,13,2,2,1,1,26,14,65.0,20,162,43,251,83.67,13,12,18,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-22 23:00:00,Night,2,0,5,0,3,0,1,22,18,55.0,26,152,45,245,81.67,9,16,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 00:00:00,Night,4,1,10,0,0,0,0,23,17,57.5,22,152,46,243,81.0,12,13,18,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 01:00:00,Night,5,1,4,2,1,0,0,24,16,60.0,18,160,47,249,83.0,12,13,17,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 02:00:00,Night,4,1,5,0,1,1,0,24,16,60.0,22,152,46,244,81.33,12,13,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 03:00:00,Night,7,1,5,2,2,0,0,24,16,60.0,24,159,49,256,85.33,13,12,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 04:00:00,Night,5,1,6,0,3,1,0,23,17,57.5,22,147,37,229,76.33,11,14,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 05:00:00,Night,5,1,9,0,2,1,0,21,19,52.5,22,150,46,239,79.67,8,17,17,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 06:00:00,Morning,7,1,9,1,3,0,0,19,21,47.5,23,168,41,251,83.67,9,16,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 07:00:00,Morning,5,1,6,1,2,0,1,18,22,45.0,18,145,44,225,75.0,9,16,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 08:00:00,Morning,9,2,3,1,1,1,2,17,23,42.5,26,170,45,258,86.0,8,17,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 09:00:00,Morning,5,1,2,0,3,0,1,14,26,35.0,21,154,47,236,78.67,8,17,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 10:00:00,Morning,10,2,4,0,1,0,0,12,28,30.0,20,163,46,241,80.33,3,22,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 11:00:00,Morning,5,1,5,2,2,2,0,15,25,37.5,19,164,46,244,81.33,8,17,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 12:00:00,Morning,11,2,10,1,1,2,1,16,24,40.0,21,163,45,245,81.67,8,17,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 13:00:00,Morning,7,1,9,0,0,0,0,16,24,40.0,23,166,48,253,84.33,8,17,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 14:00:00,Evening,2,0,10,1,1,0,0,16,24,40.0,22,153,46,237,79.0,9,16,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 15:00:00,Evening,6,1,8,4,0,0,0,19,21,47.5,18,160,43,240,80.0,9,16,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 16:00:00,Evening,5,1,6,1,2,0,0,18,22,45.0,20,154,47,239,79.67,8,17,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 17:00:00,Evening,7,1,8,1,3,1,2,16,24,40.0,19,161,42,238,79.33,7,18,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 18:00:00,Evening,5,1,7,1,4,1,1,12,28,30.0,20,153,46,231,77.0,6,19,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 19:00:00,Evening,5,1,12,3,4,0,0,12,28,30.0,22,152,39,225,75.0,7,18,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 20:00:00,Evening,6,1,9,3,4,2,0,13,27,32.5,19,157,38,227,75.67,5,20,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 21:00:00,Evening,8,2,9,3,0,0,1,16,24,40.0,19,157,47,239,79.67,7,18,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 22:00:00,Night,8,2,6,0,1,0,2,13,27,32.5,19,146,44,222,74.0,5,20,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-23 23:00:00,Night,5,1,2,0,2,0,0,12,28,30.0,21,150,44,227,75.67,6,19,18,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-24 00:00:00,Night,4,1,2,0,1,2,1,12,28,30.0,22,157,46,237,79.0,7,18,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-24 01:00:00,Night,7,1,8,0,0,0,0,12,28,30.0,22,164,45,243,81.0,7,18,19,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-24 02:00:00,Night,5,1,11,1,3,2,0,12,28,30.0,19,161,46,238,79.33,6,19,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-24 03:00:00,Night,7,1,7,1,1,1,0,13,27,32.5,21,161,45,240,80.0,6,19,17,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-24 04:00:00,Night,3,1,4,0,0,0,1,13,27,32.5,22,163,45,243,81.0,7,18,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-24 05:00:00,Night,5,1,8,0,1,0,0,12,28,30.0,18,166,46,242,80.67,7,18,20,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-24 06:00:00,Morning,10,2,3,1,2,1,1,12,28,30.0,21,155,48,236,78.67,4,21,17,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-24 07:00:00,Morning,8,2,5,0,0,0,0,12,28,30.0,22,165,45,244,81.33,7,18,24,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-24 08:00:00,Morning,12,2,8,2,1,0,0,13,27,32.5,21,162,44,240,80.0,5,20,22,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-24 09:00:00,Morning,12,3,7,2,2,0,0,14,26,35.0,20,162,46,242,80.67,4,21,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-24 10:00:00,Morning,9,2,10,0,2,1,0,13,27,32.5,22,162,48,245,81.67,8,17,22,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-24 11:00:00,Morning,7,1,5,1,0,0,0,14,26,35.0,18,154,47,233,77.67,7,18,21,0,8,Respiratory Surge,LOW
HOSP_001,2025-11-24 12:00:00,Morning,8,1,9,1,0,0,1,13,27,32.5,21,158,45,237,79.0,5,20,23,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-24 13:00:00,Morning,3,1,3,0,2,1,0,12,28,30.0,21,161,46,240,80.0,4,21,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-24 14:00:00,Evening,9,2,5,0,0,1,1,12,28,30.0,22,165,44,243,81.0,4,21,21,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-24 15:00:00,Evening,7,1,10,0,0,0,0,12,28,30.0,20,152,40,224,74.67,5,20,21,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-24 16:00:00,Evening,9,2,9,1,2,1,0,13,27,32.5,18,168,49,248,82.67,4,21,21,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-24 17:00:00,Evening,9,2,9,2,1,0,1,14,26,35.0,17,167,50,248,82.67,7,18,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-24 18:00:00,Evening,7,2,8,1,0,0,0,14,26,35.0,21,172,46,253,84.33,6,19,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-24 19:00:00,Evening,8,1,5,4,4,0,0,15,25,37.5,20,157,41,233,77.67,7,18,20,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-24 20:00:00,Evening,7,1,9,4,1,2,1,18,22,45.0,25,164,42,249,83.0,8,17,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-24 21:00:00,Evening,9,2,6,2,2,0,0,18,22,45.0,21,160,50,249,83.0,7,18,19,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-24 22:00:00,Night,6,1,5,1,1,0,1,17,23,42.5,22,161,41,241,80.33,7,18,18,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-24 23:00:00,Night,7,1,6,0,2,1,0,16,24,40.0,19,155,45,235,78.33,7,18,19,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-25 00:00:00,Night,2,0,8,0,0,1,1,16,24,40.0,23,159,43,241,80.33,9,16,17,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-25 01:00:00,Night,8,2,7,0,0,2,0,18,22,45.0,23,168,42,251,83.67,8,17,20,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-25 02:00:00,Night,6,1,7,0,3,1,1,15,25,37.5,21,155,43,234,78.0,6,19,18,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-25 03:00:00,Night,6,1,6,0,1,1,2,13,27,32.5,20,151,44,228,76.0,7,18,17,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-25 04:00:00,Night,5,1,5,0,4,0,2,12,28,30.0,20,158,43,233,77.67,7,18,20,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-25 05:00:00,Night,8,1,7,4,3,0,0,12,28,30.0,20,163,46,241,80.33,7,18,18,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-25 06:00:00,Morning,9,2,6,0,1,0,0,12,28,30.0,19,158,44,233,77.67,7,18,20,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-25 07:00:00,Morning,6,1,3,2,4,0,1,12,28,30.0,19,164,44,239,79.67,4,21,21,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-25 08:00:00,Morning,9,2,7,0,0,1,0,13,27,32.5,22,161,41,237,79.0,8,17,22,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-25 09:00:00,Morning,8,1,9,2,2,2,0,15,25,37.5,21,159,43,238,79.33,7,18,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-25 10:00:00,Morning,13,2,6,0,0,0,0,15,25,37.5,20,158,47,240,80.0,4,21,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-25 11:00:00,Morning,5,1,4,0,1,0,0,13,27,32.5,22,159,48,242,80.67,6,19,22,0,6,Respiratory Surge,LOW
HOSP_001,2025-11-25 12:00:00,Morning,4,1,12,1,1,1,1,13,27,32.5,17,168,46,244,81.33,8,17,20,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-25 13:00:00,Morning,7,1,7,0,1,2,0,14,26,35.0,19,163,48,244,81.33,7,18,20,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-25 14:00:00,Evening,7,2,9,2,4,1,1,12,28,30.0,21,158,50,241,80.33,5,20,23,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-25 15:00:00,Evening,6,1,4,2,0,0,1,13,27,32.5,17,161,49,240,80.0,4,21,23,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-25 16:00:00,Evening,4,1,8,0,1,0,0,12,28,30.0,18,155,50,235,78.33,7,18,21,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-25 17:00:00,Evening,14,2,10,2,0,0,0,13,27,32.5,19,157,48,237,79.0,9,16,21,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-25 18:00:00,Evening,7,1,9,2,1,0,0,14,26,35.0,21,161,48,244,81.33,6,19,22,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-25 19:00:00,Evening,3,1,8,0,2,0,0,13,27,32.5,21,166,42,242,80.67,4,21,23,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-25 20:00:00,Evening,5,1,7,1,1,1,0,15,25,37.5,17,161,47,240,80.0,7,18,21,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-25 21:00:00,Evening,13,3,8,2,3,0,1,13,27,32.5,20,150,48,231,77.0,5,20,19,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-25 22:00:00,Night,1,0,3,0,1,0,0,13,27,32.5,21,160,38,232,77.33,5,20,18,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-25 23:00:00,Night,1,0,4,1,3,1,0,13,27,32.5,21,159,46,239,79.67,8,17,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 00:00:00,Night,9,1,8,2,2,0,1,12,28,30.0,22,152,44,230,76.67,6,19,18,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 01:00:00,Night,6,1,3,0,1,1,1,12,28,30.0,18,156,39,225,75.0,8,17,17,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-26 02:00:00,Night,0,0,9,1,0,1,1,13,27,32.5,20,153,39,225,75.0,5,20,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 03:00:00,Night,4,1,6,1,2,0,0,12,28,30.0,22,160,43,237,79.0,7,18,17,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-26 04:00:00,Night,3,0,11,0,3,1,0,12,28,30.0,22,165,37,236,78.67,4,21,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-26 05:00:00,Night,2,0,6,3,0,0,0,14,26,35.0,20,152,43,229,76.33,8,17,18,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 06:00:00,Morning,4,1,3,0,5,0,0,12,28,30.0,17,137,40,206,68.67,5,20,20,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 07:00:00,Morning,7,2,13,6,2,0,0,16,24,40.0,19,153,47,235,78.33,9,16,24,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-26 08:00:00,Morning,5,1,8,1,4,0,0,12,28,30.0,20,154,45,231,77.0,6,19,20,0,6,Respiratory Surge,LOW
HOSP_001,2025-11-26 09:00:00,Morning,5,1,10,1,0,0,0,13,27,32.5,19,155,40,227,75.67,7,18,21,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-26 10:00:00,Morning,4,1,7,0,2,0,0,12,28,30.0,20,156,44,232,77.33,3,22,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-26 11:00:00,Morning,8,1,8,1,1,0,0,12,28,30.0,19,151,45,227,75.67,4,21,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-26 12:00:00,Morning,8,1,13,0,3,1,0,12,28,30.0,16,159,42,229,76.33,4,21,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-26 13:00:00,Morning,5,1,8,1,1,0,1,12,28,30.0,22,166,43,243,81.0,6,19,22,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 14:00:00,Evening,5,1,6,1,0,0,2,12,28,30.0,19,158,42,231,77.0,6,19,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-26 15:00:00,Evening,8,1,5,1,2,1,0,13,27,32.5,17,154,44,228,76.0,5,20,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-26 16:00:00,Evening,4,1,10,2,0,1,1,15,25,37.5,23,160,45,243,81.0,7,18,22,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-26 17:00:00,Evening,8,2,2,1,3,0,1,13,27,32.5,20,158,38,229,76.33,6,19,21,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-26 18:00:00,Evening,5,1,6,0,1,2,0,14,26,35.0,23,163,48,248,82.67,7,18,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-26 19:00:00,Evening,7,1,6,0,0,1,1,14,26,35.0,21,155,39,229,76.33,6,19,23,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 20:00:00,Evening,5,1,8,1,1,0,1,14,26,35.0,18,158,47,237,79.0,4,21,19,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-26 21:00:00,Evening,6,1,3,1,2,0,0,13,27,32.5,20,152,44,229,76.33,5,20,18,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-26 22:00:00,Night,7,1,8,1,1,0,0,13,27,32.5,17,153,46,229,76.33,5,20,19,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-26 23:00:00,Night,6,1,4,0,3,1,0,12,28,30.0,20,152,38,222,74.0,5,20,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-27 00:00:00,Night,8,1,8,1,2,1,0,13,27,32.5,15,159,39,226,75.33,5,20,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-27 01:00:00,Night,5,1,9,2,1,2,0,15,25,37.5,23,154,46,238,79.33,7,18,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-27 02:00:00,Night,4,1,5,2,3,1,0,14,26,35.0,21,149,45,229,76.33,7,18,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-27 03:00:00,Night,5,1,9,1,1,0,0,14,26,35.0,24,153,41,232,77.33,4,21,18,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 04:00:00,Night,8,2,6,0,8,0,0,12,28,30.0,21,144,41,218,72.67,4,21,18,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-27 05:00:00,Night,10,2,2,1,1,0,0,12,28,30.0,18,159,40,229,76.33,7,18,17,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 06:00:00,Morning,5,1,4,0,2,1,1,12,28,30.0,19,148,46,225,75.0,4,21,19,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 07:00:00,Morning,5,1,6,1,3,1,0,12,28,30.0,19,153,45,229,76.33,6,19,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 08:00:00,Morning,10,2,8,2,0,0,0,14,26,35.0,23,159,44,240,80.0,5,20,21,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 09:00:00,Morning,6,1,6,1,3,0,0,12,28,30.0,20,149,42,223,74.33,7,18,23,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 10:00:00,Morning,8,2,2,0,3,0,2,12,28,30.0,23,151,48,234,78.0,5,20,21,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 11:00:00,Morning,9,2,6,3,2,1,0,14,26,35.0,21,164,41,240,80.0,7,18,22,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-27 12:00:00,Morning,8,1,6,0,1,1,2,12,28,30.0,21,158,44,235,78.33,5,20,21,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 13:00:00,Morning,6,1,4,0,1,0,0,12,28,30.0,21,145,41,219,73.0,6,19,23,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 14:00:00,Evening,6,1,6,0,1,0,0,12,28,30.0,22,147,38,219,73.0,5,20,21,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 15:00:00,Evening,3,0,7,2,3,0,1,12,28,30.0,20,147,43,222,74.0,6,19,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 16:00:00,Evening,8,2,7,1,4,0,0,12,28,30.0,21,142,43,218,72.67,6,19,21,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 17:00:00,Evening,6,1,4,0,3,0,2,12,28,30.0,17,149,37,215,71.67,8,17,23,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 18:00:00,Evening,7,1,6,0,3,0,0,12,28,30.0,17,149,43,221,73.67,6,19,22,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 19:00:00,Evening,4,1,5,0,0,0,0,13,27,32.5,21,160,41,235,78.33,6,19,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-27 20:00:00,Evening,7,2,3,1,1,0,0,13,27,32.5,20,146,42,221,73.67,5,20,17,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-27 21:00:00,Evening,12,2,5,2,3,0,0,13,27,32.5,22,155,45,235,78.33,6,19,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-27 22:00:00,Night,3,1,9,4,5,0,0,12,28,30.0,18,151,41,222,74.0,5,20,18,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-27 23:00:00,Night,7,1,8,2,1,0,0,13,27,32.5,21,147,41,222,74.0,3,22,19,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-28 00:00:00,Night,9,1,9,2,4,0,0,12,28,30.0,19,152,43,226,75.33,6,19,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-28 01:00:00,Night,6,1,5,0,1,0,1,12,28,30.0,21,148,44,225,75.0,7,18,18,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-28 02:00:00,Night,4,1,3,0,2,1,0,12,28,30.0,20,148,40,220,73.33,6,19,19,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-28 03:00:00,Night,4,1,7,1,1,1,0,13,27,32.5,19,162,41,235,78.33,7,18,20,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-28 04:00:00,Night,2,0,7,1,2,1,0,13,27,32.5,19,154,39,225,75.0,7,18,18,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-28 05:00:00,Night,3,1,7,0,1,0,1,12,28,30.0,19,148,39,218,72.67,5,20,19,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-28 06:00:00,Morning,1,0,3,0,1,0,1,12,28,30.0,24,148,41,225,75.0,4,21,18,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-28 07:00:00,Morning,7,1,6,3,2,0,1,12,28,30.0,15,145,40,212,70.67,6,19,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-28 08:00:00,Morning,8,1,6,1,2,0,0,12,28,30.0,23,145,44,224,74.67,5,20,23,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-28 09:00:00,Morning,8,1,2,1,0,1,1,13,27,32.5,18,153,38,222,74.0,7,18,22,0,2,Respiratory Surge,LOW
HOSP_001,2025-11-28 10:00:00,Morning,9,1,3,3,1,0,1,13,27,32.5,17,149,44,223,74.33,7,18,21,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-28 11:00:00,Morning,10,2,7,1,5,2,1,12,28,30.0,23,159,42,236,78.67,7,18,22,0,3,Respiratory Surge,LOW
HOSP_001,2025-11-28 12:00:00,Morning,4,0,7,0,0,1,0,14,26,35.0,17,149,41,221,73.67,5,20,22,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-28 13:00:00,Morning,8,2,5,1,0,2,1,15,25,37.5,21,154,40,230,76.67,6,19,22,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-28 14:00:00,Evening,7,1,2,0,0,0,0,15,25,37.5,21,157,43,236,78.67,6,19,21,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-28 15:00:00,Evening,15,4,9,2,1,0,0,16,24,40.0,21,156,43,236,78.67,9,16,23,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-28 16:00:00,Evening,10,2,7,1,2,1,2,14,26,35.0,19,163,49,245,81.67,7,18,22,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-28 17:00:00,Evening,12,2,6,1,0,2,0,17,23,42.5,21,156,46,240,80.0,6,19,21,0,4,Respiratory Surge,LOW
HOSP_001,2025-11-28 18:00:00,Evening,7,1,9,2,1,0,0,18,22,45.0,19,157,47,241,80.33,10,15,23,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-28 19:00:00,Evening,6,1,7,1,0,1,1,20,20,50.0,21,156,45,242,80.67,8,17,22,0,1,Respiratory Surge,LOW
HOSP_001,2025-11-28 20:00:00,Evening,5,1,2,1,2,1,2,17,23,42.5,21,151,42,231,77.0,5,20,19,0,0,Respiratory Surge,LOW
HOSP_001,2025-11-28 21:00:00,Evening,4,1,8,1,0,0,0,18,22,45.0,22,152,43,235,78.33,7,18,19,0,1,Respiratory Surge,LOW
